movieId,title,genres,tag,imdbId,tmdbId,director,cast,keywords
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,,113283,63076.0,nickbroomfield,"['nickbroomfield', 'heidifleiss', 'madamalex']","['narration', 'basedontruestory', 'hollywood', 'prostitution', 'sexcrime']"
100,City Hall (1996),Drama|Thriller,,115907,11062.0,haroldbecker,"['alpacino', 'johncusack', 'bridgetfonda']","['drugdealer', 'corruption', 'undercoveragent', 'police', 'undercover', 'presidentialelection', 'warondrugs', 'mayor', 'investigation', 'drugs']"
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,crime off-beatcomedy quirky,115734,13685.0,wesanderson,"['lukewilson', 'owenwilson', 'robertmusgrave']","['robbery', 'siblingrelationship', 'burglar', 'motel', 'languagebarrier', 'heist', 'psychiatrichospital', 'maid', 'theft', 'nervousbreakdown', 'escapade', 'laundryroom', 'basedonshort', 'joyous', 'absurd']"
102,Mr. Wrong (1996),Comedy,,117102,47475.0,nickcastle,"['ellendegeneres', 'billpullman', 'joancusack']",[]
103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,,118040,2045.0,johndahl,"['rayliotta', 'lindafiorentino', 'petercoyote']","['obsession', 'suspicionofmurder', 'seattle,washington', 'medicalexaminer', 'murder', 'crimescene', 'painfulmemories', 'deathofwife', 'dangeroussideeffects', 'searchfortruth', 'experimentaldrug', 'murderedwife', 'neurobiology']"
104,Happy Gilmore (1996),Comedy,testtag golf adamsandler,116483,9614.0,dennisdugan,"['adamsandler', 'christophermcdonald', 'juliebowen']","['sports', 'lossoflovedone', 'golf', 'taxes', 'classdifferences', 'prizemoney', 'drivingrange', 'richsnob', 'angerissues', 'old-agehome', 'boymeetsgirl', 'lossofhome', 'grandmothergrandsonrelationship', 'winnertakesall', 'hockeyplayer', 'childraisedbygrandmother', 'putting', 'golftournament', 'sportscomedy', 'grandma-grandsonrelationship', 'repossessedhome']"
105,"Bridges of Madison County, The (1995)",Drama|Romance,,112579,688.0,clinteastwood,"['merylstreep', 'clinteastwood', 'anniecorley']","['adultery', 'secretlove', 'husbandwiferelationship', 'basedonnovelorbook', ""loveofone'slife"", 'unsociability', 'marriagecrisis', 'photographer', 'loveatfirstsight', 'photography', 'peasant', 'motherrole', 'iowa', 'bridge', 'housewife', 'loveletter', 'romantic']"
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,,110251,11907.0,dorisdörrie,"['mariaschrader', 'pierresanoussi-bliss', 'michaelvonau']","['prophecy', 'voodoo', 'single', 'fallinginlove', 'womandirector', 'richman', 'gaytheme']"
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,muppets,117110,10874.0,brianhenson,"['timcurry', 'billyconnolly', 'jennifersaunders']","['island', 'pirategang', 'puppet', 'treasurehunt', 'puppetry', 'pirate', 'duringcreditsstinger', 'anthropomorphicpuppets', 'lighthearted', 'teleñecos', 'isla', 'tesoro']"
108,Catwalk (1996),Documentary,,112646,89333.0,robertleacock,"['christyturlington', 'azzedinealaïa', 'giorgioarmani']",[]
110,Braveheart (1995),Action|Drama|War,beautifulscenery epic historical inspirational medieval melgibson oscar(bestcinematography) revenge swordfight scotland,112573,197.0,melgibson,"['melgibson', 'catherinemccormack', 'sophiemarceau']","['epic', 'england', 'scotland', 'lossoflovedone', 'idealism', 'basedontruestory', 'medieval', 'war']"
111,Taxi Driver (1976),Crime|Drama|Thriller,assassination,75314,103.0,martinscorsese,"['robertdeniro', 'jodiefoster', 'cybillshepherd']","['drugdealer', 'vietnamveteran', 'newyorkcity', 'taxi', 'pornography', 'obsession', 'taxidriver', 'pimp', 'firearm', 'politician', 'alienation', 'junkfood', 'misanthrophy', 'vigilante', 'cynical', 'illegalprostitution', 'characterstudy', 'loner', 'manhattan,newyorkcity', 'meditative', 'neo-noir', 'childprostitution', 'complex', 'newhollywood', 'dreary', 'cautionary', 'drives', 'provocative', 'antagonistic', 'audacious', 'callous']"
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,,113326,33542.0,stanleytonggwai-lai,"['jackiechan', 'anitamui', 'françoiseyip']","['newyorkcity', 'martialarts', 'supermarket', 'diamond', 'gangwar', 'disabledchild', 'revenge', 'vigilante', 'organizedcrime', 'gang', 'fishoutofwater', 'wedding', 'urbansetting', 'streetlife', 'bronx,newyorkcity', 'duringcreditsstinger', 'frantic', 'actionhero']"
113,Before and After (1996),Drama|Mystery,,115645,43566.0,barbetschroeder,"['merylstreep', 'liamneeson', 'edwardfurlong']","['suspicionofmurder', 'familydrama', 'crimeinvestigation', 'murderedteen']"
116,Anne Frank Remembered (1995),Documentary,holocaust,112373,51352.0,jonblair,"['kennethbranagh', 'glennclose', 'annefrank']","['fascism', 'auschwitz-birkenauconcentrationcamp', 'victim', 'typhus', 'interview', 'prejudice', 'burglary', 'rabbit']"
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,,115033,16934.0,benjaminross,"[""hugho'conor"", 'antonysher', 'ruthsheen']","['london,england', 'poison', 'stepmother', 'basedontruestory', 'murder', 'mentalinstitution', 'serialkiller', 'psychiatrist', 'socialmisfit']"
118,If Lucy Fell (1996),Comedy|Romance,,116606,10324.0,ericschaeffer,"['sarahjessicaparker', 'ericschaeffer', 'benstiller']","['roommates', 'single', 'love', 'bestfriend', 'brooklynbridge']"
119,"Steal Big, Steal Little (1995)",Comedy,,114536,78406.0,andrewdavis,"['andygarcía', 'alanarkin', 'rachelticotin']","['siblingrelationship', 'twinbrother', 'lawyer', 'estate', 'santabarbara,california']"
121,"Boys of St. Vincent, The (1992)",Drama,,106473,32119.0,johnn.smith,"['henryczerny', 'johnnymorina', 'briandooley']","['childabuse', 'orphanage', '1970s', 'basedontruestory', 'newfoundlandandlabrador', 'catholicpriest', 'intimate', 'suspenseful']"
122,Boomerang (1992),Comedy|Romance,dating,103859,11066.0,reginaldhudlin,"['eddiemurphy', 'robingivens', 'halleberry']","['ladykiller', 'success', ""ladies'man"", 'casanova', 'womanizer', 'africanamericanbusiness', 'africanamericanromance']"
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,,109424,11104.0,wongkar-wai,"['brigittelin', 'tonyleung', 'fayewong']","['drugsmuggling', 'police', 'ex-girlfriend', 'girlfriend', 'snackbar', 'romance', 'hongkong', 'expirationdate', 'flightattendant', 'cleaning', 'relaxed', 'hilarious', 'romantic', 'joyful']"
125,Flirting With Disaster (1996),Comedy,,116324,2074.0,davido.russell,"['benstiller', 'patriciaarquette', 'téaleoni']","['lsd', 'lookingforbirthparents', 'half-brother']"
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,,110647,27793.0,petermacdonald,"['jasonjamesrichter', 'melodykay', 'jackblack']","['flying', 'magic', 'sequel', 'dragon', ""basedonchildren'sbook"", 'fantasyworld']"
128,Jupiter's Wife (1994),Documentary,,110217,290157.0,michelnegroponte,['maggiecogan'],[]
129,Pie in the Sky (1996),Comedy|Romance,,114131,110972.0,bryangordon,"['joshcharles', 'anneheche', 'johngoodman']","['career', 'romance', 'losangeles,california', 'firstlove', 'traffic']"
132,Jade (1995),Thriller,,113451,11863.0,williamfriedkin,"['davidcaruso', 'lindafiorentino', 'chazzpalminteri']","['adultery', 'callgirl', 'sanfrancisco,california', 'sexuality', 'blackmail', 'eroticism', 'investigation', 'seduction', 'murder', 'serialkiller', 'prostitution', 'eroticthriller']"
135,Down Periscope (1996),Comedy,,116130,9101.0,davids.ward,"['kelseygrammer', 'laurenholly', 'robschneider']","['mutiny', 'submarine', 'u.s.navy', 'misfit', 'maverick', 'hijinks', 'nemesis', 'navylieutenant', 'comradeship', 'nuclearsubmarine', 'navyofficer', 'comedyoferrors', 'navyadmiral', 'bandofmisfits', 'wargames', 'navalcommand']"
137,Man of the Year (1995),Documentary,,113756,5757.0,dirkshafer,"['dirkshafer', 'marystein', 'claudettesutherland']","['mockumentary', 'malehomosexuality', 'inthecloset', 'gaytheme']"
140,Up Close and Personal (1996),Drama|Romance,journalism,118055,9302.0,jonavnet,"['robertredford', 'michellepfeiffer', 'stockardchanning']","['career', 'miami,florida', 'affectation', 'reporter', 'candid', 'intimate', 'absurd', 'admiring', 'adoring', 'amused', 'informative', 'sympathetic', 'vibrant']"
141,"Birdcage, The (1996)",Comedy,,115685,11000.0,mikenichols,"['robinwilliams', 'genehackman', 'nathanlane']","['comingout', 'florida', 'homophobia', 'dragqueen', 'nightclub', 'senator', 'politician', 'basedonplayormusical', 'remake', 'conservative', 'crossdressing', 'gayparent', 'lgbt', 'politicalconflict', 'southbeach', 'playingstraight', 'dragclub']"
144,"Brothers McMullen, The (1995)",Comedy,,112585,16388.0,edwardburns,"['sharialbert', 'maxinebahns', 'catharinebolz']","['love', 'bestfriend', 'truelove', 'irishcatholic']"
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,,112442,9737.0,michaelbay,"['willsmith', 'martinlawrence', 'téaleoni']","['miami,florida', 'mexicanstandoff', 'malefriendship', 'witnessprotection', 'stripper', 'carcrash', 'stripclub', 'internalaffairs', 'policecorruption', 'gunfight', 'footchase', 'druglord', 'murderinvestigation', 'nostalgic', 'hangar', 'loosecannon', 'buddycop', 'malecamaraderie', 'narcoticsdetective', 'actionhero', 'buddymovie', 'murderwitness', 'buddydetectiveduo', 'stolendrugs']"
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,,112342,30765.0,christophercain,"['stephenlang', 'ryanslater', 'dingyi']","['china', 'panda', 'poacher']"
147,"Basketball Diaries, The (1995)",Drama,addiction heroin leonardodicaprio markwahlberg,112461,10474.0,scottkalvert,"['leonardodicaprio', 'markwahlberg', 'jamesmadio']","['newyorkcity', 'sports', 'heroin', 'addiction', 'basketball', 'friends', 'basedonmemoirorautobiography', 'drugs', '1960s', 'schoolsuspension', 'gaytheme', 'teenager']"
148,"Awfully Big Adventure, An (1995)",Drama,,112427,22279.0,mikenewell,"['alanrickman', 'hughgrant', 'georginacates']","['basedonnovelorbook', 'england', 'liverpool,england', 'theatrecompany', '1940s']"
149,Amateur (1994),Crime|Drama|Thriller,,109093,30157.0,halhartley,"['isabellehuppert', 'martindonovan', 'elinalöwensohn']",['baffled']
150,Apollo 13 (1995),Adventure|Drama|IMAX,moon nasa space,112384,568.0,ronhoward,"['tomhanks', 'billpaxton', 'kevinbacon']","['rescue', 'florida', 'raceagainsttime', 'moon', 'nasa', 'spaceman', 'basedontruestory', 'houston,texas', 'survival', 'space', 'disaster', 'explosion', 'astronaut', 'hypothermia', 'apolloprogram', 'lunarmission', 'spacecraftaccident']"
151,Rob Roy (1995),Action|Drama|Romance|War,,114287,11780.0,michaelcaton-jones,"['liamneeson', 'jessicalange', 'johnhurt']","['scotland', 'affectation', 'biography', '18thcentury', 'highlands', 'violentman', 'scottishhighlands', 'joyous', 'hopeful']"
152,"Addiction, The (1995)",Drama|Horror,,112288,34996.0,abelferrara,"['lilitaylor', 'christopherwalken', 'annabellasciorra']","['newyorkcity', 'vampire', 'philosophy', 'addiction']"
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,superhero superhero,112462,414.0,joelschumacher,"['valkilmer', 'tommyleejones', 'jimcarrey']","['riddle', 'superhero', 'villain', 'rose', 'basedoncomic', 'partner', 'robin', 'brokenneck', 'psychologist', 'criminal', 'districtattorney', 'millionaire', 'superpower', 'fallingdownstairs', 'tiedup', 'beretta', 'knockedout', 'disfigurement', 'fatherfigure', 'goodversusevil']"
154,Beauty of the Day (Belle de jour) (1967),Drama,,61395,649.0,luisbuñuel,"['catherinedeneuve', 'jeansorel', 'michelpiccoli']","['adultery', 'prostitute', 'jealousy', 'dreams', 'husbandwiferelationship', 'dualidentity', 'doublelife', 'sexualfrustration', 'brothel', ""women'ssexualidentity"", 'masochism', 'sexualexploration']"
155,Beyond Rangoon (1995),Adventure|Drama|War,,112495,1873.0,johnboorman,"['patriciaarquette', 'uaungko', 'francesmcdormand']","['burma', 'rangoon', 'doctor']"
156,Blue in the Face (1995),Comedy|Drama,,112541,5894.0,waynewang,"['harveykeitel', 'loureed', 'michaelj.fox']","['smoking', 'cornershop', 'cigarette', 'tobacco']"
157,Canadian Bacon (1995),Comedy|War,,109370,1775.0,michaelmoore,"['johncandy', 'alanalda', 'rheaperlman']","['thewhitehouse', 'politicalsatire', 'internationalrelations', 'warplanred']"
158,Casper (1995),Adventure|Children,,112642,8839.0,bradsilberling,"['malachipearson', 'christinaricci', 'billpullman']","['friendship', 'afterlife', 'supernatural', 'halloween', 'bullying', 'treasurehunt', 'basedoncomic', 'friends', 'teenagegirl', 'ghosthunting', 'superpower', 'psychiatry', 'ghost', 'disorder', 'youngheroes', 'imaginary', 'mischievouschildren', 'ghostchild', 'mischief', 'unfinishedbusiness']"
159,Clockers (1995),Crime|Drama|Mystery,,112688,20649.0,spikelee,"['harveykeitel', 'johnturturro', 'delroylindo']","['drugpusher', 'train', 'drugs', 'druglord', 'brooklyn,newyorkcity', 'housingproject', 'innercitylife']"
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,michaelcrichton,112715,10329.0,frankmarshall,"['lauralinney', 'dylanwalsh', 'erniehudson']","['basedonnovelorbook', 'diamond', 'gorilla', 'congo', 'diamondmine', 'tribe', 'survival', 'ancientcivilization', 'zoologist']"
161,Crimson Tide (1995),Drama|Thriller|War,submarine,112740,8963.0,tonyscott,"['denzelwashington', 'genehackman', 'mattcraven']","['mutiny', 'submarine', 'missile', 'embassy', 'nuclearmissile', 'battleforpower', 'u.s.navy', 'terrorism', 'military', 'moraldilemma', 'postcoldwar', 'aircraftcarrier', 'chainofcommand', 'launchcode', 'sonar', 'nuclearsubmarine', 'direct', 'commanding']"
162,Crumb (1994),Documentary,innetflixqueue,109508,26564.0,terryzwigoff,"['robertcrumb', 'alinekominsky', 'charlescrumb']","['underground', 'fetish', 'artist', 'nerd', 'biography', 'counter-culture', 'drawing', 'art', 'swinging60s', 'eccomics', 'brothers', 'sanfrancisco', 'culturalicon']"
163,Desperado (1995),Action|Romance|Western,,112851,8068.0,robertrodriguez,"['antoniobanderas', 'salmahayekpinault', 'joaquimdealmeida']","['gunslinger', 'showdown', 'mexico', 'ambush', 'hitman', 'guitar', 'antiterror', 'bartender', 'revenge', 'tragichero', 'shootout', 'mariachi', 'explosion', 'brutality', 'druglord', 'legbrace', 'concealedweapon', 'bookstore']"
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,,112857,8512.0,carlfranklin,"['denzelwashington', 'tomsizemore', 'jenniferbeals']","['basedonnovelorbook', 'warveteran', 'jazzclub', 'murder', 'losangeles,california', 'biting', 'privatedetective', 'missingperson', 'aggressive', 'neo-noir', '1940s', 'complex', 'egotistical']"
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,,112864,1572.0,johnmctiernan,"['brucewillis', 'samuell.jackson', 'jeremyirons']","['newyorkcity', 'taxi', 'gold', 'helicopter', 'robbery', 'police', 'bomb', 'riddle', 'detective', 'fbi', 'sequel', 'flashback', 'revenge', 'shootout', 'explosion', 'nypd', 'cargoship', 'wildgoosechase', 'simonsays', 'dumptruck', 'harlem,newyorkcity', 'aqueduct', 'bombthreat', 'actionhero', 'deadlygame', 'federalreservebank', 'nycsubway']"
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,,112887,13552.0,greggaraki,"['rosemcgowan', 'jamesduval', 'johnathonschaech']","['friendship', 'california', 'robbery', 'nazi', 'nihilism', 'eroticism', 'blowjob', 'controversy', 'punkrock', 'surrealism', 'severedhead', 'drifter', 'ontheroad', 'cynical', 'threesome', 'shoplifting', 'polyamory', 'voyeur', 'crystalmeth']"
168,First Knight (1995),Action|Drama|Romance,,113071,6520.0,jerryzucker,"['seanconnery', 'richardgere', 'juliaormond']","['camelot', 'betrayal', 'knight', 'kingarthur', 'loveaffair', 'excalibur', 'knightsoftheroundtable', 'lancelot']"
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,,113114,9073.0,dwighth.little,"['jasonjamesrichter', 'michaelmadsen', 'jayneatkinson']","['whale', 'humananimalrelationship', 'killerwhale']"
170,Hackers (1995),Action|Adventure|Crime|Thriller,,113243,10428.0,iainsoftley,"['jonnyleemiller', 'angelinajolie', 'matthewlillard']","['newyorkcity', 'computer', 'hacker', 'computervirus', 'virtualreality', 'prank', 'internet', 'cyberpunk', 'hacking', 'secretservice', 'dreamsequence', 'inspirational', 'informative', 'instructive']"
171,Jeffrey (1995),Comedy|Drama,,113464,17447.0,christopherashley,"['stevenweber', 'patrickstewart', 'michaelt.weiss']","['newyorkcity', 'aids', 'celibacy', 'basedonplayormusical', 'hiv', 'priest', 'fate', 'manhattan,newyorkcity', '1990s', 'gayfriend', 'malemalerelationship', 'gaytheme']"
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,,113481,9886.0,robertlongo,"['keanureeves', 'dinameyer', 'takeshikitano']","['virtualreality', 'dystopia', 'pharmaceuticalindustry', 'computerchip', 'courier', 'cyber', 'cyberpunk', 'cyberspace', 'basedonshortstory']"
173,Judge Dredd (1995),Action|Crime|Sci-Fi,,113492,9482.0,dannycannon,"['sylvesterstallone', 'dianelane', 'armandassante']","['corruption', 'judge', 'dystopia', 'superhero', 'post-apocalypticfuture', 'villain', 'trial', 'basedoncomic', 'cyberpunk', 'policeofficer', 'revengemotive', 'justice', 'basedongraphicnovel', 'frameup', 'lawenforcement', 'framedformurder', 'gene', 'prostheticlimb', 'dnatesting', 'domineering', 'futuristiccity', 'actionhero', 'goodversusevil', 'ridiculous']"
174,Jury Duty (1995),Comedy,,113500,19326.0,johnfortenberry,"['paulyshore', 'tiacarrere', 'stanleytucci']","['stripper', 'jury', 'juryduty', 'verdict']"
175,Kids (1995),Drama,controversial newyorkcity nudity(fullfrontal),113540,9344.0,larryclark,"['leofitzpatrick', 'justinpierce', 'chloësevigny']","['puberty', 'firsttime', 'newyorkcity', 'drugabuse', 'comingofage', 'hiv', 'juveniledelinquent', 'shoplifting', 'underagesex', 'sexuallytransmitteddisease', 'sleepingaround', 'complex', 'juveniledelinquency', 'independentfilm', 'bannedfilm', 'critical', 'disgusted']"
176,Living in Oblivion (1995),Comedy,,113677,9071.0,tomdicillo,"['stevebuscemi', 'catherinekeener', 'dermotmulroney']","['filminfilm', 'vomiting', '1990s', 'cryingman']"
177,Lord of Illusions (1995),Horror,,113690,8973.0,clivebarker,"['scottbakula', ""kevinj.o'connor"", 'famkejanssen']","['supernatural', 'fanatic', 'resurrection', 'occult', 'sect', 'wizard', 'occultdetective']"
178,Love & Human Remains (1993),Comedy|Drama,,107447,15730.0,denysarcand,"['thomasgibson', 'ruthmarshall', 'cameronbancroft']","['gaytheme', 'lesbian']"
